scooterid,battery_level,id,model,nest_id,latitude,longitude,time,city
9348,88,cb0ffe9f-7ca3-4f83-90a3-4d324d49de8a,rf,NA,36.01682333,-78.94071167,9/14/19 18:00,Duke Campus
9349,44,8343f193-fe14-4f3d-89d2-e5b5339a4ffe,rf,302d7b70-52d6-4a9e-bb7d-243e0d7639c3,36.009835,-78.92369,9/14/19 18:00,Duke Campus
9350,60,9436e270-dbdd-49d3-b682-bdc774ec5896,rf,302d7b70-52d6-4a9e-bb7d-243e0d7639c3,36.00982667,-78.923515,9/14/19 18:00,Duke Campus
9351,90,0c18f549-56fe-4d6f-a1d5-aac736aca5b3,rf,NA,36.01083,-78.922005,9/14/19 18:00,Duke Campus
9352,89,9bce0740-52d4-4cf5-999f-1ce86a97aed3,rf,NA,36.01158833,-78.92195833,9/14/19 18:00,Duke Campus
9353,82,afdd7713-4d02-4250-97e7-74a635e5bf34,rf,fe47a693-bc61-4252-a30b-affe1edbe7e3,36.01166167,-78.92086,9/14/19 18:00,Duke Campus
9354,52,b0e1ade1-5295-46da-ac10-f0a3a0046f7c,rf,NA,36.00417,-78.916565,9/14/19 18:00,Duke Campus
9355,69,8c43f274-a47b-4da0-96bc-4b908cdc47f4,rf,NA,35.9981,-78.91652667,9/14/19 18:00,Duke Campus
9356,89,554aa5f0-7d5a-425f-a7d7-ac353644cb6e,rf,NA,36.00607667,-78.917015,9/14/19 18:00,Duke Campus
9357,64,c5e632b9-f577-48c1-b19e-e9a85a4fda33,rf,NA,35.99807333,-78.91648833,9/14/19 18:00,Duke Campus
9358,48,a6f0f208-3adf-499b-8f2c-ba8d326ad8e4,rf,0f71e9fa-14a9-4cdb-8a79-c708e2e92eb4,36.00730833,-78.91732833,9/14/19 18:00,Duke Campus
9359,38,20352be2-3445-42b6-9306-0dd954c493af,rf,NA,35.98185667,-78.93312,9/14/19 18:00,Duke Campus
9360,51,10ffa79a-ce21-490e-86fd-636f22b3d4d0,rf,NA,35.98494,-78.92575,9/14/19 18:00,Duke Campus
9361,89,b96c0fc5-0e5e-466e-85b8-230bbfb75de4,rf,NA,36.00609167,-78.91561833,9/14/19 18:00,Duke Campus
9362,63,0e6da5b5-435b-4902-b392-18f8d45808d9,rf,NA,36.00602667,-78.91555,9/14/19 18:00,Duke Campus
9363,75,461150f9-c68d-4e8c-b599-ce3d287de770,rf,NA,36.00517667,-78.914345,9/14/19 18:00,Duke Campus
9364,94,a6d8684e-68d8-4586-a687-ebef6fbb59a7,rf,NA,36.00198333,-78.91114,9/14/19 18:00,Duke Campus
9365,94,4a5a4ab1-d7e2-45d7-950e-6c3904c153df,rf,NA,36.00200333,-78.91111833,9/14/19 18:00,Duke Campus
9366,91,1c6e99d2-c2e3-4be1-a166-9a6862112ce3,rf,NA,36.00009167,-78.910355,9/14/19 18:00,Duke Campus
9367,89,e7ba470a-916a-4626-9337-9f5bd4e2b60b,rf,NA,36.00007667,-78.91030833,9/14/19 18:00,Duke Campus
9368,63,a77771a1-61ea-4174-901f-928c04ca455a,rf,NA,36.018895,-78.91793833,9/14/19 18:00,Duke Campus
9369,52,526c6b74-2ac0-458e-9480-184bacd6fdb0,rf,c5ddb45e-d832-461f-b243-43ffddfeb6ab,35.99874833,-78.90749333,9/14/19 18:00,Duke Campus
9370,42,d8b7a44b-b354-4ed5-a326-37a3a1144c48,rf,95c8285a-a201-4a44-8e28-176f6bd6735b,35.99545333,-78.90674667,9/14/19 18:00,Duke Campus
9371,16,a74e4b30-b1bf-4752-9234-dea0cf14a1bf,rf,NA,36.00050667,-78.90593667,9/14/19 18:00,Duke Campus
9372,62,14f3fc59-b732-4dc3-97a7-7b59f98e2179,rf,NA,35.99002833,-78.908195,9/14/19 18:00,Duke Campus
9373,31,f5a534ae-aa0c-4084-a3fe-4692c2a1d15c,rf,NA,36.01989,-78.91076667,9/14/19 18:00,Duke Campus
9374,40,27b77e72-28a9-4024-9372-1d0ab3c4fad8,rf,NA,36.01990833,-78.91074333,9/14/19 18:00,Duke Campus
9375,52,ea1172f3-09ca-4a8e-ada0-6698d139f773,rf,NA,36.01881333,-78.90962167,9/14/19 18:00,Duke Campus
9376,15,9f0c4595-3cdf-455a-9c80-cc63ea21593a,rf,NA,36.02601667,-78.91635167,9/14/19 18:00,Duke Campus
9377,48,910fe430-a8de-41e9-9d0b-15293e694fbd,rf,NA,36.012925,-78.90438833,9/14/19 18:00,Duke Campus
9378,30,1e06b5b9-de8e-4c59-bdd9-92e139511691,rf,NA,35.99944333,-78.90161167,9/14/19 18:00,Duke Campus
9379,78,741e555a-0e42-40b8-9c46-6ee88400b56c,rf,NA,36.00347833,-78.90151167,9/14/19 18:00,Duke Campus
9380,67,3768d422-1bf4-40e6-ac20-9ffa246c5e73,rf,NA,36.00346333,-78.901505,9/14/19 18:00,Duke Campus
9381,56,68159006-a6d0-41f9-a4dd-0fc5025679b6,rf,NA,36.02619167,-78.915375,9/14/19 18:00,Duke Campus
9382,51,1afe30df-76b9-402f-bbed-4a70a1d7c79c,rf,NA,36.01803167,-78.90583833,9/14/19 18:00,Duke Campus
9383,94,797dcc81-bf9f-4334-a3d9-bf10a2f81b70,rf,NA,35.99492333,-78.90049667,9/14/19 18:00,Duke Campus
9384,66,77d54d98-dff0-4b52-989c-36cbd35881f3,rf,NA,35.99799333,-78.89941333,9/14/19 18:00,Duke Campus
9385,69,ff666b01-74c7-43ac-b426-e2f2e52e1aa5,rf,NA,36.00126667,-78.897895,9/14/19 18:00,Duke Campus
9386,26,e026a7a7-178c-4ccd-8d66-3fc62bd599cd,rf,NA,36.00127,-78.89788833,9/14/19 18:00,Duke Campus
9387,39,6ceebd8b-6323-4ddb-b407-4940c2de9a50,rf,NA,36.011555,-78.898925,9/14/19 18:00,Duke Campus
9388,30,b4de5579-125c-4ca0-ab1c-cb43e564aefa,rf,NA,35.97539167,-78.90171833,9/14/19 18:00,Duke Campus
9389,35,c4a5e50c-75fb-4ad9-82e1-c6e5897f6006,rf,NA,35.974545,-78.90232833,9/14/19 18:00,Duke Campus
9390,74,9e8f49e5-75d2-45da-af29-6e094d9bc14a,rf,NA,35.97702333,-78.89956667,9/14/19 18:00,Duke Campus
9391,49,a0e0178e-f140-40a5-9af5-9f26c81d46fc,rf,NA,35.97511667,-78.90118333,9/14/19 18:00,Duke Campus
9392,54,3bd72de3-2965-4920-ac46-ff9e5f6715df,rf,NA,35.99168833,-78.89002167,9/14/19 18:00,Duke Campus
9393,49,822cb7d1-baef-49ce-b5f7-92d4934ad18e,rf,NA,35.97589167,-78.89859833,9/14/19 18:00,Duke Campus
9394,17,f1e697d8-ac82-41bb-a7df-8aa8655e7671,rf,NA,35.99143667,-78.889405,9/14/19 18:00,Duke Campus
9395,62,2489c926-93ee-436e-a891-1693c4ef1169,rf,NA,35.97898167,-78.89383667,9/14/19 18:00,Duke Campus
9396,83,30635906-85ba-4196-a4da-34bd03212a2f,rf,NA,35.97636333,-78.89570667,9/14/19 18:00,Duke Campus
9397,26,2af34324-be98-407f-9826-48ef109ef7c2,rf,NA,35.97638667,-78.89559167,9/14/19 18:00,Duke Campus
9398,79,b088a0c7-afb6-4cc3-b6ec-a45b3174969b,rf,NA,35.96384833,-78.90812667,9/14/19 18:00,Duke Campus
9399,57,9862e999-53d5-47b6-8e7e-6a203e469047,rf,NA,35.97427667,-78.89486,9/14/19 18:00,Duke Campus
9400,36,1f7830f2-4905-411a-bd32-f462060d95b9,rf,NA,35.974675,-78.89439333,9/14/19 18:00,Duke Campus
9401,16,8974f735-a7e9-40ec-9631-675e51ed08da,rf,NA,35.974785,-78.89424167,9/14/19 18:00,Duke Campus
9402,19,b6e36bd9-d670-497d-8f7b-2aa08c85339a,rf,NA,35.97230167,-78.89607167,9/14/19 18:00,Duke Campus
9403,99,2487ef9b-8d2d-4ada-9535-aad8eba48dda,rf,NA,35.97110667,-78.89687333,9/14/19 18:00,Duke Campus
9404,99,3958cdd3-143b-4868-9dbe-02c1558c201a,rf,NA,35.97107667,-78.89687333,9/14/19 18:00,Duke Campus
9405,100,a7423482-e1f1-4060-81d3-59105b53d361,rf,NA,35.97107,-78.89686667,9/14/19 18:00,Duke Campus
9406,100,748e66b4-3fac-4def-8bcb-d9b987a3ba95,rf,NA,35.971035,-78.89688167,9/14/19 18:00,Duke Campus
9407,100,894aa3e8-d557-47ea-bf65-10e1dd224717,rf,NA,35.97104667,-78.89685833,9/14/19 18:00,Duke Campus
9408,99,188a00aa-4b45-4794-82be-b8e5dcf3716f,rf,NA,35.97117667,-78.89668333,9/14/19 18:00,Duke Campus
9409,99,206ae709-8793-4918-8c48-a943ba30e7c0,rf,NA,35.971145,-78.89669,9/14/19 18:00,Duke Campus
9410,99,408750a5-5865-46b5-8804-a007f2da1e56,rf,NA,35.97115333,-78.89666667,9/14/19 18:00,Duke Campus
9411,99,6ec40e12-a275-4466-8703-270c32a910aa,rf,NA,35.97114167,-78.896645,9/14/19 18:00,Duke Campus
9412,92,804ece80-4e79-4c3a-8d02-b332cb62afd2,rf,NA,35.97218333,-78.89526333,9/14/19 18:00,Duke Campus
9413,72,1accdd28-112e-43ca-b821-8f1c25504211,rf,NA,35.969845,-78.89682833,9/14/19 18:00,Duke Campus
9414,79,a6f53c06-3c02-4931-8224-72fc6d88e373,rf,NA,35.97137,-78.89523333,9/14/19 18:00,Duke Campus
9415,72,b2b131c4-7202-4fb5-b1ed-c37ade849954,rf,NA,35.96983667,-78.896775,9/14/19 18:00,Duke Campus
9416,40,11ed899f-d8b9-496f-9a17-9062a173fc02,rf,NA,35.96996667,-78.89480667,9/14/19 18:00,Duke Campus
9417,28,38faabec-8490-429f-91b1-e797f3536de4,rf,NA,35.97763833,-78.88140833,9/14/19 18:00,Duke Campus
9418,64,701f59ff-7056-42d4-8a8a-f579b8ec887d,rf,NA,36.00227333,-78.94181833,9/14/19 19:00,Duke Campus
9419,66,cea92da7-68f8-44ea-9043-683aadb11876,rf,NA,36.00226667,-78.94184167,9/14/19 19:00,Duke Campus
9420,78,c4fccbe0-ab50-471b-8adc-5d645d1f3fe9,rf,NA,35.99945833,-78.93697333,9/14/19 19:00,Duke Campus
9421,100,5ab2258e-ef9c-4aa4-a9a8-1bddc182a849,rf,988d123c-5595-4ce0-bb40-cf40dada5c6c,36.00515,-78.94244333,9/14/19 19:00,Duke Campus
9422,93,995e1edb-a00a-451c-b024-2c0f7ece36dd,rf,NA,35.99860833,-78.94541167,9/14/19 19:00,Duke Campus
9423,64,b6ea5d0a-9ec0-4c02-9a78-f9ff2bd9f3ba,rf,NA,36.00596167,-78.94017,9/14/19 19:00,Duke Campus
9424,63,d45d0497-53e5-4cbc-80fb-4978dcd5ac0e,rf,NA,35.99773,-78.9458,9/14/19 19:00,Duke Campus
9425,89,9f116283-0b85-43b5-a01f-6f0b9e2758eb,rf,NA,35.99593,-78.93904167,9/14/19 19:00,Duke Campus
9426,93,b86dcf26-b881-45dc-96c7-d9232ee7ad39,rf,NA,35.99628833,-78.93586,9/14/19 19:00,Duke Campus
9427,40,a770fa8a-8c3d-442d-9fab-5342cf5c5e8e,rf,NA,35.99951167,-78.93341833,9/14/19 19:00,Duke Campus
9428,84,b86a07f3-5e29-4b32-8d6d-923bca81a308,rf,NA,35.99953833,-78.93340333,9/14/19 19:00,Duke Campus
9429,99,28903e34-b9c5-41f6-a32e-4280d1c32a30,rf,NA,36.00779667,-78.94249,9/14/19 19:00,Duke Campus
9430,55,d625e12e-876a-4359-89b3-7cd03969f3ff,rf,acd19ef6-9b8b-4475-8abd-75254716bce8,36.00840833,-78.94021667,9/14/19 19:00,Duke Campus
9431,66,bbf6bbe7-dcdf-4f00-a0da-0d3cc3fbe4e9,rf,NA,36.00839667,-78.93994167,9/14/19 19:00,Duke Campus
9432,84,9f10912f-8948-4cd8-89eb-1719d8807065,rf,NA,35.998485,-78.93248,9/14/19 19:00,Duke Campus
9433,75,7f4bbe90-6ed6-4f3f-b1c9-f5d49cb92229,rf,NA,35.99385,-78.943665,9/14/19 19:00,Duke Campus
9434,48,a4d866b7-d4d0-4736-bd67-474e9cbd3f99,rf,NA,35.99330167,-78.940445,9/14/19 19:00,Duke Campus
9435,29,e280e475-72a0-4baa-8c98-8cc073ed1159,rf,NA,36.00912833,-78.9421,9/14/19 19:00,Duke Campus
9436,60,0e3ebafc-cd25-477b-8e94-8c911c148f86,rf,NA,36.009255,-78.9431,9/14/19 19:00,Duke Campus
9437,71,4f771bb6-7ec2-4d3b-9c6e-c4188462c872,rf,NA,36.00657667,-78.93298333,9/14/19 19:00,Duke Campus
9438,43,253fd7d5-ec5c-4757-ab0f-cf5a9cf1829c,rf,2ba186c0-b8c8-4d68-8b6b-9451a1b5334d,36.00900333,-78.94561,9/14/19 19:00,Duke Campus
9439,65,6e7c8226-7722-4172-a5c9-a416367ac793,rf,NA,36.01010833,-78.94552667,9/14/19 19:00,Duke Campus
9440,96,0ab02017-938c-4a72-91a1-d4f2eabd77c2,rf,529270ad-f4fa-4918-ae57-2e7ac89e3273,36.01015833,-78.94548833,9/14/19 19:00,Duke Campus
9441,87,427dc554-3f2c-4084-975f-2ea294225fe7,rf,NA,36.01014667,-78.945625,9/14/19 19:00,Duke Campus
9442,69,2012ebfa-4584-410b-b6da-569d67b71578,rf,NA,35.99244,-78.94674,9/14/19 19:00,Duke Campus
9443,100,3c0d7cc3-9c26-49da-b18d-78e011bccc8e,rf,529270ad-f4fa-4918-ae57-2e7ac89e3273,36.01020833,-78.94554833,9/14/19 19:00,Duke Campus
9444,82,313073a2-9124-4fd3-92a2-08d1c000ac4d,rf,NA,36.00025167,-78.92881833,9/14/19 19:00,Duke Campus
9445,93,3ae185bc-59cc-4760-bf44-0a11254bfc60,rf,NA,36.00026667,-78.92868,9/14/19 19:00,Duke Campus
9446,72,5652d75a-4450-4ff4-b9d8-609bb12eb850,rf,NA,36.00450167,-78.95284333,9/14/19 19:00,Duke Campus
9447,87,d76c49f0-2e39-406d-b1ee-65922d505cf1,rf,NA,36.00442699,-78.95383661,9/14/19 19:00,Duke Campus
9448,66,39521181-9940-4527-80af-362aa10d18d1,rf,NA,36.01307333,-78.94503833,9/14/19 19:00,Duke Campus
9449,94,2b19effc-ee65-47da-977d-4e7a1de0ee9c,rf,NA,36.00896,-78.95305667,9/14/19 19:00,Duke Campus
9450,92,13e287c5-7cae-47f4-8ab1-f4590224504b,rf,NA,36.00896833,-78.95304833,9/14/19 19:00,Duke Campus
9451,38,60d85727-e61d-4029-8ca2-b62633a919a9,rf,NA,36.01052833,-78.95162167,9/14/19 19:00,Duke Campus
9452,42,689bc0c6-885d-43f0-9003-06fff392ef6b,rf,98218892-ab9b-44c0-acf2-cc03eb9aebfa,36.008305,-78.92794833,9/14/19 19:00,Duke Campus
9453,73,36ec8a17-dedc-4434-a5c4-9d882c4b564b,rf,NA,36.01389667,-78.94352667,9/14/19 19:00,Duke Campus
9454,93,3547298f-68bf-4e37-8a53-4269da035baf,rf,NA,36.00880833,-78.95436833,9/14/19 19:00,Duke Campus
9455,61,6717e842-2dbc-43ab-b171-fb5a29604d03,rf,NA,36.01443167,-78.94862333,9/14/19 19:00,Duke Campus
9456,46,df59cba1-117c-4d73-99ed-920f2b7397ee,rf,956231d0-3849-434a-91c0-3152d0cdce52,36.00063333,-78.92191333,9/14/19 19:00,Duke Campus
9457,88,cb0ffe9f-7ca3-4f83-90a3-4d324d49de8a,rf,NA,36.01680333,-78.94068167,9/14/19 19:00,Duke Campus
9458,69,3c12fec0-4498-4ce4-84ba-ed8ce00349bd,rf,NA,36.009895,-78.92376,9/14/19 19:00,Duke Campus
9459,60,9436e270-dbdd-49d3-b682-bdc774ec5896,rf,302d7b70-52d6-4a9e-bb7d-243e0d7639c3,36.00986167,-78.92371333,9/14/19 19:00,Duke Campus
9460,44,8343f193-fe14-4f3d-89d2-e5b5339a4ffe,rf,302d7b70-52d6-4a9e-bb7d-243e0d7639c3,36.009835,-78.923645,9/14/19 19:00,Duke Campus
9461,53,f2e7d3c3-0980-4ac7-9fe2-952d7384ae95,rf,NA,36.00612333,-78.920005,9/14/19 19:00,Duke Campus
9462,90,0c18f549-56fe-4d6f-a1d5-aac736aca5b3,rf,NA,36.010865,-78.92196667,9/14/19 19:00,Duke Campus
9463,89,9bce0740-52d4-4cf5-999f-1ce86a97aed3,rf,NA,36.01156167,-78.92199667,9/14/19 19:00,Duke Campus
9464,70,7f0501e7-b24e-4af7-add9-2589be0ffe75,rf,NA,35.982055,-78.93882,9/14/19 19:00,Duke Campus
9465,82,afdd7713-4d02-4250-97e7-74a635e5bf34,rf,fe47a693-bc61-4252-a30b-affe1edbe7e3,36.01178,-78.92086833,9/14/19 19:00,Duke Campus
9466,67,8c43f274-a47b-4da0-96bc-4b908cdc47f4,rf,NA,35.99813,-78.91652667,9/14/19 19:00,Duke Campus
9467,64,c5e632b9-f577-48c1-b19e-e9a85a4fda33,rf,NA,35.99814667,-78.91648167,9/14/19 19:00,Duke Campus
9468,37,20352be2-3445-42b6-9306-0dd954c493af,rf,NA,35.98188,-78.93309833,9/14/19 19:00,Duke Campus
9469,49,10ffa79a-ce21-490e-86fd-636f22b3d4d0,rf,NA,35.98499333,-78.92578167,9/14/19 19:00,Duke Campus
9470,63,0e6da5b5-435b-4902-b392-18f8d45808d9,rf,NA,36.00602667,-78.91557333,9/14/19 19:00,Duke Campus
9471,18,d8236a0d-67cd-4762-b281-136b0685e9a8,rf,NA,36.00736667,-78.91565,9/14/19 19:00,Duke Campus
9472,29,2dd94471-22cf-482f-9566-8930811adb1d,rf,NA,36.00737833,-78.91545167,9/14/19 19:00,Duke Campus
9473,75,461150f9-c68d-4e8c-b599-ce3d287de770,rf,NA,36.00520667,-78.914345,9/14/19 19:00,Duke Campus
9474,81,76d5709c-4879-44bc-8d69-93290e07ab45,rf,NA,36.00152167,-78.91182,9/14/19 19:00,Duke Campus
9475,94,4a5a4ab1-d7e2-45d7-950e-6c3904c153df,rf,NA,36.00203667,-78.91114833,9/14/19 19:00,Duke Campus
9476,94,a6d8684e-68d8-4586-a687-ebef6fbb59a7,rf,NA,36.00198333,-78.91111833,9/14/19 19:00,Duke Campus
9477,89,e7ba470a-916a-4626-9337-9f5bd4e2b60b,rf,NA,36.000045,-78.91027833,9/14/19 19:00,Duke Campus
9478,91,1c6e99d2-c2e3-4be1-a166-9a6862112ce3,rf,NA,36.00002333,-78.91027833,9/14/19 19:00,Duke Campus
9479,63,a77771a1-61ea-4174-901f-928c04ca455a,rf,NA,36.01889,-78.91792333,9/14/19 19:00,Duke Campus
9480,51,526c6b74-2ac0-458e-9480-184bacd6fdb0,rf,c5ddb45e-d832-461f-b243-43ffddfeb6ab,35.99878333,-78.90741,9/14/19 19:00,Duke Campus
9481,40,d8b7a44b-b354-4ed5-a326-37a3a1144c48,rf,95c8285a-a201-4a44-8e28-176f6bd6735b,35.99546,-78.90676833,9/14/19 19:00,Duke Campus
9482,15,a74e4b30-b1bf-4752-9234-dea0cf14a1bf,rf,NA,36.00063333,-78.90595167,9/14/19 19:00,Duke Campus
9483,39,fd722e91-ba58-4c05-b79c-5e47e5c40c5a,rf,NA,36.00256,-78.90558667,9/14/19 19:00,Duke Campus
9484,61,14f3fc59-b732-4dc3-97a7-7b59f98e2179,rf,NA,35.99000167,-78.90823333,9/14/19 19:00,Duke Campus
9485,52,ea1172f3-09ca-4a8e-ada0-6698d139f773,rf,NA,36.01884833,-78.90963,9/14/19 19:00,Duke Campus
9486,29,1e06b5b9-de8e-4c59-bdd9-92e139511691,rf,NA,35.99944333,-78.90165,9/14/19 19:00,Duke Campus
9487,47,910fe430-a8de-41e9-9d0b-15293e694fbd,rf,NA,36.012955,-78.90438833,9/14/19 19:00,Duke Campus
9488,15,9f0c4595-3cdf-455a-9c80-cc63ea21593a,rf,NA,36.02603167,-78.91632,9/14/19 19:00,Duke Campus
9489,78,741e555a-0e42-40b8-9c46-6ee88400b56c,rf,NA,36.00352167,-78.90142,9/14/19 19:00,Duke Campus
9490,65,3768d422-1bf4-40e6-ac20-9ffa246c5e73,rf,NA,36.003445,-78.90139,9/14/19 19:00,Duke Campus
9491,51,1afe30df-76b9-402f-bbed-4a70a1d7c79c,rf,NA,36.01826167,-78.90596833,9/14/19 19:00,Duke Campus
9492,94,797dcc81-bf9f-4334-a3d9-bf10a2f81b70,rf,NA,35.99492667,-78.90036,9/14/19 19:00,Duke Campus
9493,15,8e4445e5-96cc-4502-9071-280a04c7e281,rf,NA,35.99541833,-78.899925,9/14/19 19:00,Duke Campus
9494,29,9d8f386e-c29f-4571-8bad-e720bbb1eec0,rf,NA,35.99544833,-78.89987167,9/14/19 19:00,Duke Campus
9495,69,ff666b01-74c7-43ac-b426-e2f2e52e1aa5,rf,NA,36.00128167,-78.89790333,9/14/19 19:00,Duke Campus
9496,39,6ceebd8b-6323-4ddb-b407-4940c2de9a50,rf,NA,36.01157333,-78.89895667,9/14/19 19:00,Duke Campus
9497,35,c4a5e50c-75fb-4ad9-82e1-c6e5897f6006,rf,NA,35.974575,-78.90233667,9/14/19 19:00,Duke Campus
9498,74,9e8f49e5-75d2-45da-af29-6e094d9bc14a,rf,NA,35.97706667,-78.899605,9/14/19 19:00,Duke Campus
9499,48,a0e0178e-f140-40a5-9af5-9f26c81d46fc,rf,NA,35.97506667,-78.90118333,9/14/19 19:00,Duke Campus
9500,27,88d6fda7-609d-41f0-9ba9-2564890a7932,rf,NA,35.97657,-78.899345,9/14/19 19:00,Duke Campus
9501,28,c9e8d5c0-a826-48f7-be16-8b3a3ce97472,rf,NA,36.007035,-78.88902333,9/14/19 19:00,Duke Campus
9502,49,822cb7d1-baef-49ce-b5f7-92d4934ad18e,rf,NA,35.97585667,-78.89864333,9/14/19 19:00,Duke Campus
9503,15,adb913b2-5832-4794-95bd-7bc9f8703809,rf,NA,35.97709333,-78.89591167,9/14/19 19:00,Duke Campus
9504,82,30635906-85ba-4196-a4da-34bd03212a2f,rf,NA,35.976505,-78.89610333,9/14/19 19:00,Duke Campus
9505,62,2489c926-93ee-436e-a891-1693c4ef1169,rf,NA,35.97897667,-78.89376833,9/14/19 19:00,Duke Campus
9506,25,2af34324-be98-407f-9826-48ef109ef7c2,rf,NA,35.97639167,-78.895615,9/14/19 19:00,Duke Campus
9507,79,b088a0c7-afb6-4cc3-b6ec-a45b3174969b,rf,NA,35.963925,-78.90824167,9/14/19 19:00,Duke Campus
9508,36,1f7830f2-4905-411a-bd32-f462060d95b9,rf,NA,35.97471167,-78.89437167,9/14/19 19:00,Duke Campus
9509,56,9862e999-53d5-47b6-8e7e-6a203e469047,rf,NA,35.97445667,-78.89456167,9/14/19 19:00,Duke Campus
9510,18,b6e36bd9-d670-497d-8f7b-2aa08c85339a,rf,NA,35.972305,-78.89605667,9/14/19 19:00,Duke Campus
9511,99,2487ef9b-8d2d-4ada-9535-aad8eba48dda,rf,NA,35.97110667,-78.89688833,9/14/19 19:00,Duke Campus
9512,99,3958cdd3-143b-4868-9dbe-02c1558c201a,rf,NA,35.97109167,-78.89686667,9/14/19 19:00,Duke Campus
9513,100,748e66b4-3fac-4def-8bcb-d9b987a3ba95,rf,NA,35.97108,-78.89686667,9/14/19 19:00,Duke Campus
9514,100,894aa3e8-d557-47ea-bf65-10e1dd224717,rf,NA,35.97107667,-78.89686667,9/14/19 19:00,Duke Campus
9515,99,a7423482-e1f1-4060-81d3-59105b53d361,rf,NA,35.97107667,-78.89685833,9/14/19 19:00,Duke Campus
9516,99,188a00aa-4b45-4794-82be-b8e5dcf3716f,rf,NA,35.971165,-78.896675,9/14/19 19:00,Duke Campus
9517,99,206ae709-8793-4918-8c48-a943ba30e7c0,rf,NA,35.97115,-78.896675,9/14/19 19:00,Duke Campus
9518,99,408750a5-5865-46b5-8804-a007f2da1e56,rf,NA,35.97115333,-78.89666,9/14/19 19:00,Duke Campus
9519,99,6ec40e12-a275-4466-8703-270c32a910aa,rf,NA,35.97115,-78.89666,9/14/19 19:00,Duke Campus
9520,92,804ece80-4e79-4c3a-8d02-b332cb62afd2,rf,NA,35.972255,-78.89530167,9/14/19 19:00,Duke Campus
9521,72,b2b131c4-7202-4fb5-b1ed-c37ade849954,rf,NA,35.96988333,-78.896805,9/14/19 19:00,Duke Campus
9522,72,1accdd28-112e-43ca-b821-8f1c25504211,rf,NA,35.96985167,-78.89682833,9/14/19 19:00,Duke Campus
9523,79,a6f53c06-3c02-4931-8224-72fc6d88e373,rf,NA,35.97136,-78.89524,9/14/19 19:00,Duke Campus
9524,39,11ed899f-d8b9-496f-9a17-9062a173fc02,rf,NA,35.969975,-78.89480667,9/14/19 19:00,Duke Campus
9525,28,38faabec-8490-429f-91b1-e797f3536de4,rf,NA,35.97763833,-78.88134833,9/14/19 19:00,Duke Campus
9526,85,9df01b01-3226-48da-a378-2a0ec140bccd,rf,NA,36.00032833,-78.94006333,9/14/19 20:00,Duke Campus
9527,64,701f59ff-7056-42d4-8a8a-f579b8ec887d,rf,NA,36.002185,-78.94181,9/14/19 20:00,Duke Campus
9528,67,1ea228a7-d318-49e5-b652-5b44078a0585,rf,NA,35.99822667,-78.93968167,9/14/19 20:00,Duke Campus
9529,100,5ab2258e-ef9c-4aa4-a9a8-1bddc182a849,rf,988d123c-5595-4ce0-bb40-cf40dada5c6c,36.00514667,-78.94243667,9/14/19 20:00,Duke Campus
9530,93,995e1edb-a00a-451c-b024-2c0f7ece36dd,rf,NA,35.99860833,-78.94542,9/14/19 20:00,Duke Campus
9531,64,b6ea5d0a-9ec0-4c02-9a78-f9ff2bd9f3ba,rf,NA,36.00586667,-78.9402,9/14/19 20:00,Duke Campus
9532,63,d45d0497-53e5-4cbc-80fb-4978dcd5ac0e,rf,NA,35.99775,-78.94579333,9/14/19 20:00,Duke Campus
9533,89,9f116283-0b85-43b5-a01f-6f0b9e2758eb,rf,NA,35.99594167,-78.93900333,9/14/19 20:00,Duke Campus
9534,83,b86a07f3-5e29-4b32-8d6d-923bca81a308,rf,NA,35.99957333,-78.93335667,9/14/19 20:00,Duke Campus
9535,39,a770fa8a-8c3d-442d-9fab-5342cf5c5e8e,rf,NA,35.99957333,-78.93334167,9/14/19 20:00,Duke Campus
9536,99,28903e34-b9c5-41f6-a32e-4280d1c32a30,rf,NA,36.007755,-78.94236,9/14/19 20:00,Duke Campus
9537,58,7360c953-fd26-4f27-82b4-e32109c28967,rf,NA,35.996075,-78.94702167,9/14/19 20:00,Duke Campus
9538,66,bbf6bbe7-dcdf-4f00-a0da-0d3cc3fbe4e9,rf,NA,36.0084,-78.93992667,9/14/19 20:00,Duke Campus
9539,55,d625e12e-876a-4359-89b3-7cd03969f3ff,rf,acd19ef6-9b8b-4475-8abd-75254716bce8,36.00842667,-78.9402,9/14/19 20:00,Duke Campus
9540,83,9f10912f-8948-4cd8-89eb-1719d8807065,rf,NA,35.99851167,-78.93245,9/14/19 20:00,Duke Campus
9541,74,7f4bbe90-6ed6-4f3f-b1c9-f5d49cb92229,rf,NA,35.993835,-78.943665,9/14/19 20:00,Duke Campus
9542,47,a4d866b7-d4d0-4736-bd67-474e9cbd3f99,rf,NA,35.99337333,-78.940415,9/14/19 20:00,Duke Campus
9543,29,e280e475-72a0-4baa-8c98-8cc073ed1159,rf,NA,36.009175,-78.94213833,9/14/19 20:00,Duke Campus
9544,60,0e3ebafc-cd25-477b-8e94-8c911c148f86,rf,NA,36.00926667,-78.94306167,9/14/19 20:00,Duke Campus
9545,70,4f771bb6-7ec2-4d3b-9c6e-c4188462c872,rf,NA,36.00653833,-78.93299167,9/14/19 20:00,Duke Campus
9546,42,253fd7d5-ec5c-4757-ab0f-cf5a9cf1829c,rf,2ba186c0-b8c8-4d68-8b6b-9451a1b5334d,36.00900667,-78.94558,9/14/19 20:00,Duke Campus
